-5.000000000000000000e+00,-5.000000000000000000e+00,-9.461929036055389375e+00,-4.461929036055389375e+00
-9.461929036055389375e+00,-4.461929036055389375e+00,-1.368969468607636664e+01,-4.351505420813019498e+00
-1.368969468607636664e+01,-4.351505420813019498e+00,-1.776858006915265875e+01,-4.264848442754903601e+00
-1.776858006915265875e+01,-4.264848442754903601e+00,-2.134161930666438423e+01,-4.098799079205193152e+00
-2.134161930666438423e+01,-4.098799079205193152e+00,-2.386994325743420831e+01,-3.797178948237181828e+00
-2.386994325743420831e+01,-3.797178948237181828e+00,-2.333731978375106308e+01,-3.108403343317311496e+00
-2.333731978375106308e+01,-3.108403343317311496e+00,-2.426518939613283621e+01,-2.817968177571523292e+00
-2.426518939613283621e+01,-2.817968177571523292e+00,-2.283839389330882952e+01,-2.325014721598403611e+00
-2.283839389330882952e+01,-2.325014721598403611e+00,-2.354347169227271053e+01,-2.160100445630444899e+00
-2.354347169227271053e+01,-2.160100445630444899e+00,-2.482870539930580023e+01,-2.079831908491478476e+00
-2.482870539930580023e+01,-2.079831908491478476e+00,-2.501632067541872928e+01,-1.921326160144678719e+00
-2.501632067541872928e+01,-1.921326160144678719e+00,-2.514965393227134172e+01,-1.784003106774018077e+00
-2.514965393227134172e+01,-1.784003106774018077e+00,-2.489492465519003517e+01,-1.639384619518745367e+00
-2.489492465519003517e+01,-1.639384619518745367e+00,-2.316098996873316906e+01,-1.417244248999923739e+00
-2.316098996873316906e+01,-1.417244248999923739e+00,-2.006516900732755815e+01,-1.141085253920547160e+00
-2.006516900732755815e+01,-1.141085253920547160e+00,-2.115906041237778723e+01,-1.138401388910389223e+00
-2.115906041237778723e+01,-1.138401388910389223e+00,-2.118584100729962927e+01,-1.078593881811541699e+00
-2.118584100729962927e+01,-1.078593881811541699e+00,-2.073867254163059215e+01,-1.000915684730578681e+00
-2.073867254163059215e+01,-1.000915684730578681e+00,-2.125314034343272951e+01,-9.774381301836481128e-01
-2.125314034343272951e+01,-9.774381301836481128e-01,-1.878402231585832993e+01,-8.189300061146828069e-01
-1.878402231585832993e+01,-8.189300061146828069e-01,-1.730620971712242451e+01,-7.187985537661498725e-01
-1.730620971712242451e+01,-7.187985537661498725e-01,-1.749206963586275165e+01,-6.966634053792872816e-01
-1.749206963586275165e+01,-6.966634053792872816e-01,-1.642657412730004296e+01,-6.264812225180109717e-01
-1.642657412730004296e+01,-6.264812225180109717e-01,-1.667232581664875113e+01,-6.119608543913296339e-01
-1.667232581664875113e+01,-6.119608543913296339e-01,-1.560666086015978493e+01,-5.503832835193602779e-01
-1.560666086015978493e+01,-5.503832835193602779e-01,-1.597013790016559120e+01,-5.437918625269388961e-01
-1.597013790016559120e+01,-5.437918625269388961e-01,-1.471017356834135192e+01,-4.823729852071281243e-01
-1.471017356834135192e+01,-4.823729852071281243e-01,-1.328140431374835373e+01,-4.197032020747343273e-01
-1.328140431374835373e+01,-4.197032020747343273e-01,-1.194352190207294129e+01,-3.641620640605994774e-01
-1.194352190207294129e+01,-3.641620640605994774e-01,-1.162903766745754019e+01,-3.434699065111546656e-01
-1.162903766745754019e+01,-3.434699065111546656e-01,-1.068825377775575802e+01,-3.055387772177802219e-01
-1.068825377775575802e+01,-3.055387772177802219e-01,-9.515156283647465685e+00,-2.632698783232698125e-01
-9.515156283647465685e+00,-2.632698783232698125e-01,-8.788769190502890183e+00,-2.358875776344324382e-01
-8.788769190502890183e+00,-2.358875776344324382e-01,-8.393379560359489844e+00,-2.189443119585681718e-01
-8.393379560359489844e+00,-2.189443119585681718e-01,-7.476422648520361314e+00,-1.893139217076796887e-01
-7.476422648520361314e+00,-1.893139217076796887e-01,-7.053128958037606644e+00,-1.738018038160165091e-01
-7.053128958037606644e+00,-1.738018038160165091e-01,-6.193735557153094540e+00,-1.483420126595859367e-01
-6.193735557153094540e+00,-1.483420126595859367e-01,-5.626352593044890327e+00,-1.312001630302694344e-01
-5.626352593044890327e+00,-1.312001630302694344e-01,-5.705318538653677329e+00,-1.299821203057646424e-01
-5.705318538653677329e+00,-1.299821203057646424e-01,-5.819095139785362747e+00,-1.296129160748998033e-01
-5.819095139785362747e+00,-1.296129160748998033e-01,-6.068766995251525742e+00,-1.322870756927704006e-01
-6.068766995251525742e+00,-1.322870756927704006e-01,-5.544831415721384715e+00,-1.179827242271913323e-01
-5.544831415721384715e+00,-1.179827242271913323e-01,-5.308107346186051956e+00,-1.104352857764317741e-01
-5.308107346186051956e+00,-1.104352857764317741e-01,-5.115535468163932009e+00,-1.041312153151509740e-01
-5.115535468163932009e+00,-1.041312153151509740e-01,-5.010170975605682031e+00,-9.986674626788720477e-02
-5.010170975605682031e+00,-9.986674626788720477e-02,-4.852370996838581085e+00,-9.473072644420527100e-02
-4.852370996838581085e+00,-9.473072644420527100e-02,-4.564711084276126485e+00,-8.726548047637519567e-02
-4.564711084276126485e+00,-8.726548047637519567e-02,-4.163048555673882767e+00,-7.791844035863917939e-02
-4.163048555673882767e+00,-7.791844035863917939e-02,-3.960515352846127435e+00,-7.266931718823596564e-02
-3.960515352846127435e+00,-7.266931718823596564e-02,-3.608816995727099020e+00,-6.488282821363641761e-02
-5.000000000000000000e+00,-4.285714285714285587e+00,-8.867168863901705222e+00,-3.926961067017789020e+00
-8.867168863901705222e+00,-3.926961067017789020e+00,-1.141961654652598845e+01,-3.318236836155099123e+00
-1.141961654652598845e+01,-3.318236836155099123e+00,-1.333973093018546052e+01,-2.911979637901114248e+00
-1.333973093018546052e+01,-2.911979637901114248e+00,-1.493217444446755238e+01,-2.623933174028387771e+00
-1.493217444446755238e+01,-2.623933174028387771e+00,-1.543023917704677217e+01,-2.250368242284289000e+00
-1.543023917704677217e+01,-2.250368242284289000e+00,-1.537089253077778217e+01,-1.913516105755949326e+00
-1.537089253077778217e+01,-1.913516105755949326e+00,-1.679383758637542101e+01,-1.852445116962298854e+00
-1.679383758637542101e+01,-1.852445116962298854e+00,-1.859371898410936197e+01,-1.846647073214815027e+00
-1.859371898410936197e+01,-1.846647073214815027e+00,-1.868477129211470711e+01,-1.672289058140155493e+00
-1.868477129211470711e+01,-1.672289058140155493e+00,-1.883649472143035908e+01,-1.536198269362861746e+00
-1.883649472143035908e+01,-1.536198269362861746e+00,-1.917455357585361497e+01,-1.438484776332142889e+00
-1.917455357585361497e+01,-1.438484776332142889e+00,-2.072490800814356504e+01,-1.446877294905898337e+00
-2.072490800814356504e+01,-1.446877294905898337e+00,-1.944364379735191761e+01,-1.256416328790481263e+00
-1.944364379735191761e+01,-1.256416328790481263e+00,-1.829549566505304981e+01,-1.101037322466913437e+00
-1.829549566505304981e+01,-1.101037322466913437e+00,-1.830957034486183943e+01,-1.035623055501744716e+00
-1.830957034486183943e+01,-1.035623055501744716e+00,-1.780068394622077577e+01,-9.482627532104579426e-01
-1.780068394622077577e+01,-9.482627532104579426e-01,-1.716219414334632631e+01,-8.637346332773888635e-01
-1.716219414334632631e+01,-8.637346332773888635e-01,-1.705004844770865091e+01,-8.146207710883365261e-01
-1.705004844770865091e+01,-8.146207710883365261e-01,-1.628538818887913564e+01,-7.391655526294260703e-01
-1.628538818887913564e+01,-7.391655526294260703e-01,-1.652400859121859611e+01,-7.164466755391817321e-01
-1.652400859121859611e+01,-7.164466755391817321e-01,-1.461190206290013016e+01,-6.024780707671846258e-01
-1.461190206290013016e+01,-6.024780707671846258e-01,-1.518926231221879064e+01,-6.014424125384997266e-01
-1.518926231221879064e+01,-6.014424125384997266e-01,-1.498162517271318350e+01,-5.694056521142936145e-01
-1.498162517271318350e+01,-5.694056521142936145e-01,-1.431969133422708573e+01,-5.226062122980842384e-01
-1.431969133422708573e+01,-5.226062122980842384e-01,-1.381144830357146347e+01,-4.849847157353259219e-01
-1.381144830357146347e+01,-4.849847157353259219e-01,-1.216139922822196162e+01,-4.100136675515641538e-01
-1.216139922822196162e+01,-4.100136675515641538e-01,-1.157079543512634601e+01,-3.762785004744065853e-01
-1.157079543512634601e+01,-3.762785004744065853e-01,-1.190172148636733418e+01,-3.748036535906230649e-01
-1.190172148636733418e+01,-3.748036535906230649e-01,-1.162633881535688829e+01,-3.543282786413542995e-01
-1.162633881535688829e+01,-3.543282786413542995e-01,-1.142880377949918014e+01,-3.375095034983590092e-01
-1.142880377949918014e+01,-3.375095034983590092e-01,-1.146359041917357580e+01,-3.285696489485678273e-01
